===> Epoch 1 Complete: Avg. Loss: 0.0581
===> Processing image: 5 || Timer: 0.0807 sec. || PSNR: 24.1888 dB
===> Processing image: 6 || Timer: 0.0797 sec. || PSNR: 27.5566 dB
===> Processing image: 7 || Timer: 0.0824 sec. || PSNR: 25.4742 dB
===> Processing image: 8 || Timer: 0.0807 sec. || PSNR: 26.3719 dB
===> Processing image: 9 || Timer: 0.0795 sec. || PSNR: 26.5963 dB
===> Processing image: 10 || Timer: 0.0822 sec. || PSNR: 23.8199 dB
===> Processing image: 11 || Timer: 0.0808 sec. || PSNR: 22.6908 dB
===> Processing image: 12 || Timer: 0.0835 sec. || PSNR: 23.8950 dB
===> Processing image: 13 || Timer: 0.0799 sec. || PSNR: 24.8737 dB
===> Processing image: 14 || Timer: 0.0796 sec. || PSNR: 23.4097 dB
===> Processing image: 15 || Timer: 0.0796 sec. || PSNR: 19.4968 dB
===> Processing image: 16 || Timer: 0.0894 sec. || PSNR: 26.3699 dB
===> Processing image: 17 || Timer: 0.0806 sec. || PSNR: 23.6831 dB
===> Processing image: 18 || Timer: 0.0818 sec. || PSNR: 19.9878 dB
===> Processing image: 19 || Timer: 0.0828 sec. || PSNR: 22.7158 dB
===> Processing image: 20 || Timer: 0.0912 sec. || PSNR: 26.7157 dB
===> Processing image: 21 || Timer: 0.0910 sec. || PSNR: 27.4503 dB
===> Processing image: 22 || Timer: 0.0870 sec. || PSNR: 28.8239 dB
===> Processing image: 23 || Timer: 0.0855 sec. || PSNR: 29.5135 dB
===> Processing image: 24 || Timer: 0.0829 sec. || PSNR: 26.4488 dB
===> Processing image: 25 || Timer: 0.0794 sec. || PSNR: 23.3602 dB
===> Processing image: 26 || Timer: 0.0808 sec. || PSNR: 31.5061 dB
===> Processing image: 27 || Timer: 0.0858 sec. || PSNR: 23.3305 dB
===> Processing image: 28 || Timer: 0.0798 sec. || PSNR: 31.5036 dB
===> Processing image: 29 || Timer: 0.0860 sec. || PSNR: 30.9908 dB
===> Processing image: 30 || Timer: 0.0992 sec. || PSNR: 22.6636 dB
===> Processing image: 31 || Timer: 0.0858 sec. || PSNR: 21.7296 dB
===> Processing image: 32 || Timer: 0.0948 sec. || PSNR: 21.8227 dB
===> Processing image: 33 || Timer: 0.0843 sec. || PSNR: 21.0381 dB
===> Processing image: 34 || Timer: 0.0871 sec. || PSNR: 20.9901 dB
===> Processing image: 35 || Timer: 0.0879 sec. || PSNR: 21.7088 dB
===> Processing image: 36 || Timer: 0.0797 sec. || PSNR: 23.0931 dB
===> Processing image: 37 || Timer: 0.0917 sec. || PSNR: 21.8897 dB
===> Processing image: 38 || Timer: 0.0950 sec. || PSNR: 24.1388 dB
===> Processing image: 39 || Timer: 0.0793 sec. || PSNR: 22.2696 dB
===> Processing image: 40 || Timer: 0.0800 sec. || PSNR: 29.6999 dB
===> Processing image: 41 || Timer: 0.0875 sec. || PSNR: 24.3024 dB
===> Processing image: 42 || Timer: 0.0892 sec. || PSNR: 22.0223 dB
===> Processing image: 43 || Timer: 0.0838 sec. || PSNR: 23.6677 dB
===> Processing image: 44 || Timer: 0.0945 sec. || PSNR: 27.8367 dB
===> Processing image: 45 || Timer: 0.0889 sec. || PSNR: 27.2757 dB
===> Processing image: 46 || Timer: 0.0837 sec. || PSNR: 30.7765 dB
===> Processing image: 47 || Timer: 0.0858 sec. || PSNR: 29.9180 dB
===> Processing image: 48 || Timer: 0.0799 sec. || PSNR: 26.9804 dB
===> Processing image: 49 || Timer: 0.0837 sec. || PSNR: 26.8076 dB
===> Processing image: 50 || Timer: 0.0813 sec. || PSNR: 29.0232 dB
===> Processing image: 51 || Timer: 0.0814 sec. || PSNR: 32.3447 dB
===> Processing image: 52 || Timer: 0.0835 sec. || PSNR: 28.3068 dB
===> Processing image: 53 || Timer: 0.0892 sec. || PSNR: 29.1262 dB
===> Processing image: 54 || Timer: 0.0866 sec. || PSNR: 27.4671 dB
===> Processing image: 55 || Timer: 0.0824 sec. || PSNR: 30.1134 dB
===> Processing image: 56 || Timer: 0.0865 sec. || PSNR: 28.8433 dB
===> Processing image: 57 || Timer: 0.0834 sec. || PSNR: 29.7081 dB
===> Processing image: 58 || Timer: 0.0898 sec. || PSNR: 30.3713 dB
===> Processing image: 59 || Timer: 0.0932 sec. || PSNR: 29.5271 dB
===> Processing image: 60 || Timer: 0.0892 sec. || PSNR: 29.6135 dB
===> Processing image: 61 || Timer: 0.0918 sec. || PSNR: 23.4727 dB
===> Processing image: 62 || Timer: 0.0866 sec. || PSNR: 31.7792 dB
===> Processing image: 63 || Timer: 0.0825 sec. || PSNR: 29.5782 dB
===> Processing image: 64 || Timer: 0.0802 sec. || PSNR: 23.9727 dB
===> Processing image: 65 || Timer: 0.0801 sec. || PSNR: 27.4095 dB
===> Processing image: 66 || Timer: 0.0854 sec. || PSNR: 29.3790 dB
===> Processing image: 67 || Timer: 0.0799 sec. || PSNR: 29.4073 dB
===> Processing image: 68 || Timer: 0.0904 sec. || PSNR: 29.1564 dB
===> Processing image: 69 || Timer: 0.0960 sec. || PSNR: 30.7240 dB
===> Processing image: 70 || Timer: 0.0841 sec. || PSNR: 28.0715 dB
===> Processing image: 71 || Timer: 0.0842 sec. || PSNR: 28.2245 dB
===> Processing image: 72 || Timer: 0.0805 sec. || PSNR: 30.1247 dB
===> Processing image: 73 || Timer: 0.0823 sec. || PSNR: 21.6535 dB
===> Processing image: 74 || Timer: 0.0830 sec. || PSNR: 21.5129 dB
===> Processing image: 75 || Timer: 0.0885 sec. || PSNR: 19.4372 dB
===> Processing image: 76 || Timer: 0.0819 sec. || PSNR: 23.7581 dB
===> Processing image: 77 || Timer: 0.0882 sec. || PSNR: 21.9533 dB
===> Processing image: 78 || Timer: 0.0908 sec. || PSNR: 24.0016 dB
===> Processing image: 79 || Timer: 0.0863 sec. || PSNR: 22.5093 dB
===> Processing image: 80 || Timer: 0.0910 sec. || PSNR: 23.5353 dB
===> Processing image: 81 || Timer: 0.0835 sec. || PSNR: 26.0755 dB
===> Processing image: 82 || Timer: 0.0867 sec. || PSNR: 27.3525 dB
===> Processing image: 83 || Timer: 0.0865 sec. || PSNR: 22.7952 dB
===> Processing image: 84 || Timer: 0.0828 sec. || PSNR: 30.7226 dB
===> Processing image: 85 || Timer: 0.0898 sec. || PSNR: 27.8646 dB
===> Processing image: 86 || Timer: 0.0794 sec. || PSNR: 34.5315 dB
===> Processing image: 87 || Timer: 0.0805 sec. || PSNR: 27.7367 dB
===> Processing image: 88 || Timer: 0.0838 sec. || PSNR: 23.2728 dB
===> Processing image: 89 || Timer: 0.0822 sec. || PSNR: 23.3502 dB
===> Processing image: 90 || Timer: 0.0805 sec. || PSNR: 24.1407 dB
===> Processing image: 91 || Timer: 0.0822 sec. || PSNR: 24.6612 dB
===> Processing image: 92 || Timer: 0.0936 sec. || PSNR: 21.1358 dB
===> Processing image: 93 || Timer: 0.0807 sec. || PSNR: 22.7320 dB
===> Processing image: 94 || Timer: 0.0863 sec. || PSNR: 22.9677 dB
===> Processing image: 95 || Timer: 0.0891 sec. || PSNR: 23.3547 dB
===> Processing image: 96 || Timer: 0.0915 sec. || PSNR: 22.3505 dB
===> Processing image: 97 || Timer: 0.0913 sec. || PSNR: 23.6093 dB
===> Processing image: 98 || Timer: 0.0844 sec. || PSNR: 21.4670 dB
===> Processing image: 99 || Timer: 0.0829 sec. || PSNR: 23.2185 dB
===> Processing image: 100 || Timer: 0.0869 sec. || PSNR: 23.5632 dB
===> Epoch 258 Complete: Avg. PSNR: 25.7722 Best Epoch 196 Best PSNR: 25.8245
===> Epoch 259 Complete: Avg. Loss: 0.0295
===> Processing image: 1 || Timer: 0.1157 sec. || PSNR: 24.6770 dB
===> Processing image: 2 || Timer: 0.1148 sec. || PSNR: 26.0810 dB
===> Processing image: 3 || Timer: 0.1142 sec. || PSNR: 31.8922 dB
===> Processing image: 4 || Timer: 0.1146 sec. || PSNR: 22.2357 dB
===> Processing image: 5 || Timer: 0.1144 sec. || PSNR: 24.2055 dB
===> Processing image: 6 || Timer: 0.1160 sec. || PSNR: 27.5729 dB
===> Processing image: 7 || Timer: 0.0877 sec. || PSNR: 25.4728 dB
===> Processing image: 8 || Timer: 0.0923 sec. || PSNR: 26.3424 dB
===> Processing image: 9 || Timer: 0.0902 sec. || PSNR: 26.5691 dB
===> Processing image: 10 || Timer: 0.0837 sec. || PSNR: 23.8480 dB
===> Processing image: 11 || Timer: 0.0880 sec. || PSNR: 22.7119 dB
===> Processing image: 12 || Timer: 0.0866 sec. || PSNR: 23.9306 dB
===> Processing image: 13 || Timer: 0.0929 sec. || PSNR: 24.8902 dB
===> Processing image: 14 || Timer: 0.0868 sec. || PSNR: 23.5076 dB
===> Processing image: 15 || Timer: 0.0964 sec. || PSNR: 19.5369 dB
===> Processing image: 16 || Timer: 0.0961 sec. || PSNR: 26.3881 dB
===> Processing image: 17 || Timer: 0.0941 sec. || PSNR: 23.6866 dB
===> Processing image: 18 || Timer: 0.0979 sec. || PSNR: 19.9831 dB
===> Processing image: 19 || Timer: 0.0904 sec. || PSNR: 22.6947 dB
===> Processing image: 20 || Timer: 0.0951 sec. || PSNR: 26.7737 dB
===> Processing image: 21 || Timer: 0.0920 sec. || PSNR: 27.4723 dB
===> Processing image: 22 || Timer: 0.0882 sec. || PSNR: 28.7804 dB
===> Processing image: 23 || Timer: 0.0927 sec. || PSNR: 29.5572 dB
===> Processing image: 24 || Timer: 0.0895 sec. || PSNR: 26.4233 dB
===> Processing image: 25 || Timer: 0.0907 sec. || PSNR: 23.3813 dB
===> Processing image: 26 || Timer: 0.0883 sec. || PSNR: 31.4109 dB
===> Processing image: 27 || Timer: 0.0986 sec. || PSNR: 23.3135 dB
===> Processing image: 28 || Timer: 0.0907 sec. || PSNR: 31.4660 dB
===> Processing image: 29 || Timer: 0.0862 sec. || PSNR: 30.9558 dB
===> Processing image: 30 || Timer: 0.0922 sec. || PSNR: 22.6596 dB
===> Processing image: 31 || Timer: 0.0871 sec. || PSNR: 21.7318 dB
===> Processing image: 32 || Timer: 0.1035 sec. || PSNR: 21.8004 dB
===> Processing image: 33 || Timer: 0.1019 sec. || PSNR: 21.0175 dB
===> Processing image: 34 || Timer: 0.0881 sec. || PSNR: 20.9710 dB
===> Processing image: 35 || Timer: 0.0929 sec. || PSNR: 21.6775 dB
===> Processing image: 36 || Timer: 0.0959 sec. || PSNR: 23.1020 dB
===> Processing image: 37 || Timer: 0.0985 sec. || PSNR: 21.8256 dB
===> Processing image: 38 || Timer: 0.0847 sec. || PSNR: 24.1245 dB
===> Processing image: 39 || Timer: 0.0864 sec. || PSNR: 22.2730 dB
===> Processing image: 40 || Timer: 0.0846 sec. || PSNR: 29.6627 dB
===> Processing image: 41 || Timer: 0.0965 sec. || PSNR: 24.2978 dB
===> Processing image: 42 || Timer: 0.0927 sec. || PSNR: 22.0309 dB
===> Processing image: 43 || Timer: 0.0884 sec. || PSNR: 23.6808 dB
===> Processing image: 44 || Timer: 0.0905 sec. || PSNR: 27.8720 dB
===> Processing image: 45 || Timer: 0.0914 sec. || PSNR: 27.2792 dB
===> Processing image: 46 || Timer: 0.0878 sec. || PSNR: 30.7936 dB
===> Processing image: 47 || Timer: 0.0921 sec. || PSNR: 29.9320 dB
===> Processing image: 48 || Timer: 0.0883 sec. || PSNR: 26.9604 dB
===> Processing image: 49 || Timer: 0.0930 sec. || PSNR: 26.7842 dB
===> Processing image: 50 || Timer: 0.0851 sec. || PSNR: 29.0327 dB
===> Processing image: 51 || Timer: 0.0865 sec. || PSNR: 32.3377 dB
===> Processing image: 52 || Timer: 0.0998 sec. || PSNR: 28.2859 dB
===> Processing image: 53 || Timer: 0.0806 sec. || PSNR: 29.0901 dB
===> Processing image: 54 || Timer: 0.0849 sec. || PSNR: 27.4711 dB
===> Processing image: 55 || Timer: 0.0876 sec. || PSNR: 30.1128 dB
===> Processing image: 56 || Timer: 0.0848 sec. || PSNR: 28.8362 dB
===> Processing image: 57 || Timer: 0.0932 sec. || PSNR: 29.7270 dB
===> Processing image: 58 || Timer: 0.0883 sec. || PSNR: 30.3937 dB
===> Processing image: 59 || Timer: 0.0934 sec. || PSNR: 29.5383 dB
===> Processing image: 60 || Timer: 0.0897 sec. || PSNR: 29.6359 dB
===> Processing image: 61 || Timer: 0.0911 sec. || PSNR: 23.4632 dB
===> Processing image: 62 || Timer: 0.0899 sec. || PSNR: 31.7137 dB
===> Processing image: 63 || Timer: 0.0877 sec. || PSNR: 29.5563 dB
===> Processing image: 64 || Timer: 0.0864 sec. || PSNR: 23.9612 dB
===> Processing image: 65 || Timer: 0.0894 sec. || PSNR: 27.3981 dB
===> Processing image: 66 || Timer: 0.0862 sec. || PSNR: 29.3689 dB
===> Processing image: 67 || Timer: 0.0898 sec. || PSNR: 29.4347 dB
===> Processing image: 68 || Timer: 0.0876 sec. || PSNR: 29.1421 dB
===> Processing image: 69 || Timer: 0.0920 sec. || PSNR: 30.7281 dB
===> Processing image: 70 || Timer: 0.0994 sec. || PSNR: 28.1272 dB
===> Processing image: 71 || Timer: 0.0867 sec. || PSNR: 28.2627 dB
===> Processing image: 72 || Timer: 0.0911 sec. || PSNR: 30.1312 dB
===> Processing image: 73 || Timer: 0.0933 sec. || PSNR: 21.6627 dB
===> Processing image: 74 || Timer: 0.0866 sec. || PSNR: 21.5335 dB
===> Processing image: 75 || Timer: 0.0928 sec. || PSNR: 19.4725 dB
===> Processing image: 76 || Timer: 0.0937 sec. || PSNR: 23.7606 dB
===> Processing image: 77 || Timer: 0.0957 sec. || PSNR: 21.9623 dB
===> Processing image: 78 || Timer: 0.0889 sec. || PSNR: 24.0058 dB
===> Processing image: 79 || Timer: 0.0912 sec. || PSNR: 22.4831 dB
===> Processing image: 80 || Timer: 0.0917 sec. || PSNR: 23.5280 dB
===> Processing image: 81 || Timer: 0.0871 sec. || PSNR: 26.0763 dB
===> Processing image: 82 || Timer: 0.0929 sec. || PSNR: 27.3465 dB
===> Processing image: 83 || Timer: 0.0934 sec. || PSNR: 22.8238 dB
===> Processing image: 84 || Timer: 0.0865 sec. || PSNR: 30.7442 dB
===> Processing image: 85 || Timer: 0.0887 sec. || PSNR: 27.8797 dB
===> Processing image: 86 || Timer: 0.0857 sec. || PSNR: 34.5330 dB
===> Processing image: 87 || Timer: 0.0905 sec. || PSNR: 27.7241 dB
===> Processing image: 88 || Timer: 0.0949 sec. || PSNR: 23.2534 dB
===> Processing image: 89 || Timer: 0.0946 sec. || PSNR: 23.3489 dB
===> Processing image: 90 || Timer: 0.0924 sec. || PSNR: 24.1226 dB
===> Processing image: 91 || Timer: 0.0802 sec. || PSNR: 24.6768 dB
===> Processing image: 92 || Timer: 0.0816 sec. || PSNR: 21.2444 dB
===> Processing image: 93 || Timer: 0.0818 sec. || PSNR: 22.7312 dB
===> Processing image: 94 || Timer: 0.0816 sec. || PSNR: 23.1061 dB
===> Processing image: 95 || Timer: 0.0877 sec. || PSNR: 23.4057 dB
===> Processing image: 96 || Timer: 0.0836 sec. || PSNR: 22.3293 dB
===> Processing image: 97 || Timer: 0.0880 sec. || PSNR: 23.6115 dB
===> Processing image: 98 || Timer: 0.0811 sec. || PSNR: 21.5177 dB
===> Processing image: 99 || Timer: 0.0882 sec. || PSNR: 23.2901 dB
===> Processing image: 100 || Timer: 0.0853 sec. || PSNR: 23.5769 dB
===> Epoch 259 Complete: Avg. PSNR: 25.7774 Best Epoch 196 Best PSNR: 25.8245
===> Epoch 260 Complete: Avg. Loss: 0.0296
===> Processing image: 1 || Timer: 0.0962 sec. || PSNR: 24.6780 dB
===> Processing image: 2 || Timer: 0.0883 sec. || PSNR: 26.0958 dB
===> Processing image: 3 || Timer: 0.0902 sec. || PSNR: 31.8373 dB
===> Processing image: 4 || Timer: 0.0859 sec. || PSNR: 22.2305 dB
===> Processing image: 5 || Timer: 0.0909 sec. || PSNR: 24.2248 dB
===> Processing image: 6 || Timer: 0.0905 sec. || PSNR: 27.6099 dB
===> Processing image: 7 || Timer: 0.0885 sec. || PSNR: 25.4805 dB
===> Processing image: 8 || Timer: 0.0932 sec. || PSNR: 26.3850 dB
===> Processing image: 9 || Timer: 0.0843 sec. || PSNR: 26.6214 dB
===> Processing image: 10 || Timer: 0.0870 sec. || PSNR: 23.8214 dB
===> Processing image: 11 || Timer: 0.0835 sec. || PSNR: 22.6583 dB
===> Processing image: 12 || Timer: 0.0896 sec. || PSNR: 23.9280 dB
===> Processing image: 13 || Timer: 0.0859 sec. || PSNR: 24.8878 dB
===> Processing image: 14 || Timer: 0.0855 sec. || PSNR: 23.4196 dB
===> Processing image: 15 || Timer: 0.0848 sec. || PSNR: 19.5176 dB
===> Processing image: 16 || Timer: 0.0885 sec. || PSNR: 26.4478 dB
===> Processing image: 17 || Timer: 0.0857 sec. || PSNR: 23.6957 dB
===> Processing image: 18 || Timer: 0.0942 sec. || PSNR: 20.0363 dB
===> Processing image: 19 || Timer: 0.0883 sec. || PSNR: 22.7150 dB
===> Processing image: 20 || Timer: 0.0935 sec. || PSNR: 26.8073 dB
===> Processing image: 21 || Timer: 0.0898 sec. || PSNR: 27.4660 dB
===> Processing image: 22 || Timer: 0.0844 sec. || PSNR: 28.8132 dB
===> Processing image: 23 || Timer: 0.0837 sec. || PSNR: 29.5448 dB
===> Processing image: 24 || Timer: 0.0876 sec. || PSNR: 26.4630 dB
===> Processing image: 25 || Timer: 0.0873 sec. || PSNR: 23.3628 dB
===> Processing image: 26 || Timer: 0.0868 sec. || PSNR: 31.4849 dB
===> Processing image: 27 || Timer: 0.0898 sec. || PSNR: 23.3387 dB
===> Processing image: 28 || Timer: 0.0872 sec. || PSNR: 31.3922 dB
===> Processing image: 29 || Timer: 0.0867 sec. || PSNR: 30.9173 dB
===> Processing image: 30 || Timer: 0.0913 sec. || PSNR: 22.6980 dB
===> Processing image: 31 || Timer: 0.0898 sec. || PSNR: 21.7576 dB
===> Processing image: 32 || Timer: 0.0878 sec. || PSNR: 21.8614 dB
===> Processing image: 33 || Timer: 0.0870 sec. || PSNR: 21.0814 dB
===> Processing image: 34 || Timer: 0.0848 sec. || PSNR: 21.0124 dB
===> Processing image: 35 || Timer: 0.0859 sec. || PSNR: 21.6777 dB
===> Processing image: 36 || Timer: 0.0863 sec. || PSNR: 23.1050 dB
===> Processing image: 37 || Timer: 0.0933 sec. || PSNR: 21.8678 dB
===> Processing image: 38 || Timer: 0.0912 sec. || PSNR: 24.1702 dB
===> Processing image: 39 || Timer: 0.0896 sec. || PSNR: 22.3081 dB
===> Processing image: 40 || Timer: 0.0855 sec. || PSNR: 29.6419 dB
===> Processing image: 41 || Timer: 0.0879 sec. || PSNR: 24.3263 dB
===> Processing image: 42 || Timer: 0.0906 sec. || PSNR: 22.0737 dB
===> Processing image: 43 || Timer: 0.0838 sec. || PSNR: 23.7177 dB
===> Processing image: 44 || Timer: 0.0857 sec. || PSNR: 27.8681 dB
===> Processing image: 45 || Timer: 0.0882 sec. || PSNR: 27.2868 dB
===> Processing image: 46 || Timer: 0.0848 sec. || PSNR: 30.7936 dB
===> Processing image: 47 || Timer: 0.0857 sec. || PSNR: 29.9630 dB
===> Processing image: 48 || Timer: 0.0840 sec. || PSNR: 27.0002 dB
===> Processing image: 49 || Timer: 0.0819 sec. || PSNR: 26.8171 dB
===> Processing image: 50 || Timer: 0.0829 sec. || PSNR: 29.0323 dB
===> Processing image: 51 || Timer: 0.0802 sec. || PSNR: 32.3393 dB
===> Processing image: 52 || Timer: 0.0868 sec. || PSNR: 28.3699 dB
===> Processing image: 53 || Timer: 0.0869 sec. || PSNR: 29.1274 dB
===> Processing image: 54 || Timer: 0.0873 sec. || PSNR: 27.5055 dB
===> Processing image: 55 || Timer: 0.0873 sec. || PSNR: 30.1104 dB
===> Processing image: 56 || Timer: 0.0865 sec. || PSNR: 28.8171 dB
===> Processing image: 57 || Timer: 0.1120 sec. || PSNR: 29.6981 dB
===> Processing image: 58 || Timer: 0.1188 sec. || PSNR: 30.3769 dB
===> Processing image: 59 || Timer: 0.1338 sec. || PSNR: 29.5775 dB
===> Processing image: 60 || Timer: 0.1215 sec. || PSNR: 29.6728 dB
===> Processing image: 61 || Timer: 0.1136 sec. || PSNR: 23.4991 dB
===> Processing image: 62 || Timer: 0.1154 sec. || PSNR: 31.6660 dB
===> Processing image: 63 || Timer: 0.1151 sec. || PSNR: 29.5244 dB
===> Processing image: 64 || Timer: 0.1135 sec. || PSNR: 23.9716 dB
===> Processing image: 65 || Timer: 0.1162 sec. || PSNR: 27.4302 dB
===> Processing image: 66 || Timer: 0.1155 sec. || PSNR: 29.3329 dB
===> Processing image: 67 || Timer: 0.1152 sec. || PSNR: 29.3846 dB
===> Processing image: 68 || Timer: 0.1151 sec. || PSNR: 29.1220 dB
===> Processing image: 69 || Timer: 0.1161 sec. || PSNR: 30.6750 dB
===> Processing image: 70 || Timer: 0.1136 sec. || PSNR: 28.0814 dB
===> Processing image: 71 || Timer: 0.1145 sec. || PSNR: 28.2441 dB
===> Processing image: 72 || Timer: 0.1150 sec. || PSNR: 30.1637 dB
===> Processing image: 73 || Timer: 0.1152 sec. || PSNR: 21.6233 dB
===> Processing image: 74 || Timer: 0.1154 sec. || PSNR: 21.4203 dB
===> Processing image: 75 || Timer: 0.1138 sec. || PSNR: 19.3479 dB
===> Processing image: 76 || Timer: 0.1167 sec. || PSNR: 23.8184 dB
===> Processing image: 77 || Timer: 0.1147 sec. || PSNR: 21.9983 dB
===> Processing image: 78 || Timer: 0.1160 sec. || PSNR: 24.0601 dB
===> Processing image: 79 || Timer: 0.1188 sec. || PSNR: 22.5166 dB
===> Processing image: 80 || Timer: 0.1141 sec. || PSNR: 23.5616 dB
===> Processing image: 81 || Timer: 0.1148 sec. || PSNR: 26.0768 dB
===> Processing image: 82 || Timer: 0.1166 sec. || PSNR: 27.3303 dB
===> Processing image: 83 || Timer: 0.1142 sec. || PSNR: 22.8028 dB
===> Processing image: 84 || Timer: 0.1121 sec. || PSNR: 30.7489 dB
===> Processing image: 85 || Timer: 0.0818 sec. || PSNR: 27.8626 dB
===> Processing image: 86 || Timer: 0.0833 sec. || PSNR: 34.5275 dB
===> Processing image: 87 || Timer: 0.0879 sec. || PSNR: 27.7504 dB
===> Processing image: 88 || Timer: 0.0811 sec. || PSNR: 23.1959 dB
===> Processing image: 89 || Timer: 0.0897 sec. || PSNR: 23.3521 dB
===> Processing image: 90 || Timer: 0.0837 sec. || PSNR: 24.1559 dB
===> Processing image: 91 || Timer: 0.0848 sec. || PSNR: 24.6192 dB
===> Processing image: 92 || Timer: 0.0837 sec. || PSNR: 21.1675 dB
===> Processing image: 93 || Timer: 0.0956 sec. || PSNR: 22.7343 dB
===> Processing image: 94 || Timer: 0.0994 sec. || PSNR: 23.0610 dB
===> Processing image: 95 || Timer: 0.0995 sec. || PSNR: 23.4235 dB
===> Processing image: 96 || Timer: 0.0905 sec. || PSNR: 22.3192 dB
===> Processing image: 97 || Timer: 0.0876 sec. || PSNR: 23.6171 dB
===> Processing image: 98 || Timer: 0.0881 sec. || PSNR: 21.4869 dB
===> Processing image: 99 || Timer: 0.0830 sec. || PSNR: 23.2433 dB
===> Processing image: 100 || Timer: 0.0846 sec. || PSNR: 23.5816 dB
===> Epoch 260 Complete: Avg. PSNR: 25.7803 Best Epoch 196 Best PSNR: 25.8245
===> Epoch 261 Complete: Avg. Loss: 0.0295
===> Processing image: 1 || Timer: 0.1164 sec. || PSNR: 24.6768 dB
===> Processing image: 2 || Timer: 0.1160 sec. || PSNR: 26.0560 dB
===> Processing image: 3 || Timer: 0.1159 sec. || PSNR: 31.8438 dB
===> Processing image: 4 || Timer: 0.1141 sec. || PSNR: 22.1633 dB
===> Processing image: 5 || Timer: 0.1146 sec. || PSNR: 24.1854 dB
===> Processing image: 6 || Timer: 0.1121 sec. || PSNR: 27.5837 dB
===> Processing image: 7 || Timer: 0.1126 sec. || PSNR: 25.4767 dB
===> Processing image: 8 || Timer: 0.1131 sec. || PSNR: 26.3762 dB
===> Processing image: 9 || Timer: 0.1123 sec. || PSNR: 26.6852 dB
===> Processing image: 10 || Timer: 0.1144 sec. || PSNR: 23.8412 dB
===> Processing image: 11 || Timer: 0.1130 sec. || PSNR: 22.6844 dB
===> Processing image: 12 || Timer: 0.1133 sec. || PSNR: 23.9301 dB
===> Processing image: 13 || Timer: 0.1118 sec. || PSNR: 24.8680 dB
===> Processing image: 14 || Timer: 0.0850 sec. || PSNR: 23.4546 dB
===> Processing image: 15 || Timer: 0.0815 sec. || PSNR: 19.5499 dB
===> Processing image: 16 || Timer: 0.0933 sec. || PSNR: 26.4353 dB
===> Processing image: 17 || Timer: 0.0834 sec. || PSNR: 23.7287 dB
===> Processing image: 18 || Timer: 0.0858 sec. || PSNR: 20.0091 dB
===> Processing image: 19 || Timer: 0.0874 sec. || PSNR: 22.7157 dB
===> Processing image: 20 || Timer: 0.0846 sec. || PSNR: 26.7074 dB
===> Processing image: 21 || Timer: 0.0893 sec. || PSNR: 27.4628 dB
===> Processing image: 22 || Timer: 0.0845 sec. || PSNR: 28.7733 dB
===> Processing image: 23 || Timer: 0.0931 sec. || PSNR: 29.4767 dB
===> Processing image: 24 || Timer: 0.0883 sec. || PSNR: 26.4653 dB
===> Processing image: 25 || Timer: 0.0806 sec. || PSNR: 23.3616 dB
===> Processing image: 26 || Timer: 0.0928 sec. || PSNR: 31.4351 dB
===> Processing image: 27 || Timer: 0.0949 sec. || PSNR: 23.3298 dB
===> Processing image: 28 || Timer: 0.0872 sec. || PSNR: 31.4017 dB
===> Processing image: 29 || Timer: 0.0820 sec. || PSNR: 30.9074 dB
===> Processing image: 30 || Timer: 0.0801 sec. || PSNR: 22.6728 dB
===> Processing image: 31 || Timer: 0.0933 sec. || PSNR: 21.7587 dB
===> Processing image: 32 || Timer: 0.0936 sec. || PSNR: 21.8427 dB
===> Processing image: 33 || Timer: 0.0883 sec. || PSNR: 21.0882 dB
===> Processing image: 34 || Timer: 0.0837 sec. || PSNR: 20.9883 dB
===> Processing image: 35 || Timer: 0.0896 sec. || PSNR: 21.6686 dB
===> Processing image: 36 || Timer: 0.0900 sec. || PSNR: 23.0903 dB
===> Processing image: 37 || Timer: 0.0861 sec. || PSNR: 21.8491 dB
===> Processing image: 38 || Timer: 0.0840 sec. || PSNR: 24.1765 dB
===> Processing image: 39 || Timer: 0.0891 sec. || PSNR: 22.2885 dB
===> Processing image: 40 || Timer: 0.0861 sec. || PSNR: 29.6565 dB
===> Processing image: 41 || Timer: 0.0878 sec. || PSNR: 24.3765 dB
===> Processing image: 42 || Timer: 0.0811 sec. || PSNR: 22.0432 dB
===> Processing image: 43 || Timer: 0.0866 sec. || PSNR: 23.7114 dB
===> Processing image: 44 || Timer: 0.0884 sec. || PSNR: 27.8379 dB
===> Processing image: 45 || Timer: 0.0807 sec. || PSNR: 27.2410 dB
===> Processing image: 46 || Timer: 0.0837 sec. || PSNR: 30.7870 dB
===> Processing image: 47 || Timer: 0.0816 sec. || PSNR: 29.9468 dB
===> Processing image: 48 || Timer: 0.0840 sec. || PSNR: 26.9642 dB
===> Processing image: 49 || Timer: 0.0845 sec. || PSNR: 26.7978 dB
===> Processing image: 50 || Timer: 0.0808 sec. || PSNR: 29.0222 dB
===> Processing image: 51 || Timer: 0.0849 sec. || PSNR: 32.3020 dB
===> Processing image: 52 || Timer: 0.0854 sec. || PSNR: 28.2849 dB
===> Processing image: 53 || Timer: 0.0840 sec. || PSNR: 29.0789 dB
===> Processing image: 54 || Timer: 0.0863 sec. || PSNR: 27.4610 dB
===> Processing image: 55 || Timer: 0.0872 sec. || PSNR: 30.1154 dB
===> Processing image: 56 || Timer: 0.0939 sec. || PSNR: 28.8141 dB
